song_id,title,lyricist,composer,arranger,release_year,release_title,release_type,members,center,formation_rows,opening_lyrics,full_lyrics,song_url
12,誰かは味方,秋元康,宮坂聡彦,佐々木裕,2015,透明な色,other,衛藤美彩;桜井玲香;若月佑美,,"衛藤美彩,桜井玲香,若月佑美","大地を風が吹き抜けて
緑の木々が波打つ","大地を風が吹き抜けて
緑の木々が波打つ
その力強い命の息吹に
この胸がなぜか熱くなる

昨日まで悩んでいたこと　すべて
宇宙の大きさから見れば
何もない

瞳 閉じてごらん
心の声が聴こえる
今まで抑えてたいくつもの叫び
深呼吸しながら本当の自分になろう
嫌われること　恐れちゃいけない
誰かは味方

夕陽が西の地平線
真っ赤に染めて沈むよ
母親のようなぬくもり残して
暗闇と夢を引き換えに…

まわりには人影もなくて　ずっと
孤独に怯えていたならば
そうじゃない

瞳　閉じてごらん
きっと落ち着いて来るだろう
余計なものなど見る必要はない
新しい明日の兆しを感じるはずさ
人はいつでもやり直せるんだ
どこへも行ける

やさしさを求めるだけではだめだ
自分がそう与えなければ
一人きり

瞳　閉じてごらん
心の声が聴こえる
今まで抑えてたいくつもの叫び
深呼吸しながら本当の自分になろう
嫌われること　恐れちゃいけない
誰かは味方",https://www.uta-net.com/song/177509/
13,革命の馬,秋元康,伊勢佳史,伊勢佳史,2015,透明な色,other,秋元真夏;白石麻衣;高山一実;橋本奈々未;深川麻衣;松村沙友理,,"秋元真夏,白石麻衣,高山一実,橋本奈々未,深川麻衣,松村沙友理","住む場所を逃げ出した
制服の少女たちの群れ","住む場所を逃げ出した
制服の少女たちの群れ
センター街　アスファルトにしゃがみ
スマホ難民

家族は放任主義
友達はネットの向こう
長い夜を持て余して
孤独を選ぶ

革命の馬に乗れ！
この街を走り抜けろよ
大人を恨んでも意味がない
明日(あす)のために立ち上がれ！
自由の先へ
自分の道を切り拓け！
拗ねてるだけじゃ変わらないよ
しあわせになるその日まで

学校をさぼっても
制服のままで屯(たむろ)する
109 どこに何があるか
情報難民

教師はことなかれ主義
常識はググって学ぶ
恋をしても傷つくだけ
本気を捨てる

革命の鞭を打て！
全力を見せてみろよ
お金や名誉など価値ない
さあプライド　思い出せ！
未来はそこだ
涙の前に汗流せ！
思ってるだけじゃ変われないよ
生きることとは闘いだ

無抵抗な少女よ
今すぐに愛の武器を取れ！
無関心な時間はない
未来が近づく

革命の馬に乗れ！
この街を走り抜けろよ
大人を恨んでも意味がない
明日(あす)のために立ち上がれ！
革命の鞭を打て！
持ってる力　振り絞れ！
理解者なんかいなくていい
生きることとは行動だ",https://www.uta-net.com/song/177508/
14,僕がいる場所,秋元康,杉山勝彦,有木竜郎;杉山勝彦,2015,透明な色,other,正規秋元真夏;生田絵梨花;生駒里奈;衛藤美彩;斎藤ちはる;桜井玲香;白石麻衣;高山一実;西野七瀬;橋本奈々未;深川麻衣;堀未央奈;星野みなみ;松村沙友理;若月佑美,生田絵梨花,"正規秋元真夏,生田絵梨花,生駒里奈,衛藤美彩,斎藤ちはる,桜井玲香,白石麻衣,高山一実,西野七瀬,橋本奈々未,深川麻衣,堀未央奈,星野みなみ,松村沙友理,若月佑美","君のことを考えた
僕が死んだ日のことを…","君のことを考えた
僕が死んだ日のことを…
ずっとそばにいたいけど
別れはやって来る

君はきっと泣くだろう
僕のいない現実に…
いくら泣いても泣いても
涙が止まらない

空の上から見てる(僕も)
悲しくて悲しくて(つらい)
でも叫んでも
声は届かない
慰めようにも
見えない存在さ

だから決めたんだ　僕がいる場所を…
部屋の右側の壁の端っこに
悲しくなったらここへおいで
背中つけて

ごめん　一人置いて行って…
たったひとつ気がかりだよ
だからそっと微笑んで
僕を許して欲しい

もしも生まれ変わったら(絶対)
君にもう一度逢いたい(神様)
でも赤ちゃんの
僕を君は見て
気づいてくれるか
僕だってわかるかな

だから決めたんだ　僕のその証拠
君の手を握り　二回ウィンクする
ぐずっていたって眠ってても
キスをしてよ

人は永遠じゃない
誰も去る日が来る
だけど愛だけはずっと残る
僕がいなくなっても
まわりを見回せば
ちゃんと君の近くにいる
永遠に見守ってる

だから決めたんだ　僕がいる場所を…
部屋の右側の壁の端っこに
悲しくなったらここへおいで
背中つけて Ah
だからそう君も　約束して欲しい
一週間くらい泣いて暮らしたら
深呼吸をして空を見上げ
笑顔を見せて

君のことを考えた
僕が死んだ日のことを…
ずっとそばにいたいけど
別れはやって来る",https://www.uta-net.com/song/177507/
1,命は美しい,秋元康,Hiroki Sagawa,Hiroki Sagawa,2016,それぞれの椅子,other,松村沙友理;相楽伊織;齋藤飛鳥;伊藤万理華;堀未央奈;星野みなみ;衛藤美彩;高山一実;若月佑美;秋元真夏;生駒里奈;桜井玲香;深川麻衣;松井玲奈;白石麻衣;西野七瀬;橋本奈々未,西野七瀬,"松井玲奈,白石麻衣,西野七瀬,橋本奈々未|若月佑美,秋元真夏,生駒里奈,桜井玲香,深川麻衣|松村沙友理,相楽伊織,齋藤飛鳥,伊藤万理華,堀未央奈,星野みなみ,衛藤美彩,高山一実","HA…HA…HA…
HA…HA…HA…","HA…HA…HA…
HA…HA…HA…
HA…HA…HA…

月の雫を背に受けて
一枚の葉が風に揺れる
その手　放せば楽なのに
しがみつくのはなぜだろう

何のために生きるのか？
何度　問いかけてはみても
空の涯まで暗闇が黙り込む
夢を見られるなら　この瞼(まぶた)を閉じよう
悩んでも　やがて夜は明けてく

命は美しい
初めて気づいた日から
すべてのその悲しみ
消えて行くんだ
永遠ではないもの
花の儚さに似て
その一瞬　一瞬が
生きてる意味

地平線から差し込んだ
藍色の陽が語りかける
昨日　途中であきらめたこと
今日もう一度　始めよう

何のために生きてるか？
答え　見つからなくたって
目の前にある真実は一つだけ
それがしあわせだと教えられるよりも
足下に咲いた花を見つけろ！

命は逞しい
この世に生まれてから
どんなに傷ついても
立ち上がろうか
捨ててはいけないんだ
人は約束してる
みんな一人　そう一人
次の未来

命は美しい
初めて気づいた日から
すべてのその悲しみ
消えて行くんだ
永遠ではないもの
花の儚さに似て
その一瞬　一瞬が
生きてる意味",https://www.uta-net.com/song/182275/
2,太陽ノック,秋元康,黒須克彦,長田直之,2016,それぞれの椅子,other,松村沙友理;斉藤優里;星野みなみ;齋藤飛鳥;伊藤万理華;井上小百合;新内眞衣;衛藤美彩;高山一実;若月佑美;桜井玲香;秋元真夏;深川麻衣;白石麻衣;西野七瀬;生駒里奈;生田絵梨花;橋本奈々未,生駒里奈,"白石麻衣,西野七瀬,生駒里奈,生田絵梨花,橋本奈々未|高山一実,若月佑美,桜井玲香,秋元真夏,深川麻衣|松村沙友理,斉藤優里,星野みなみ,齋藤飛鳥,伊藤万理華,井上小百合,新内眞衣,衛藤美彩","ねえ　夏の強い陽射しに
街が乱反射しているよ","ねえ　夏の強い陽射しに
街が乱反射しているよ
もう　君が影に隠れてても
誰かにすぐ見つかるだろう

一人きり　閉じ籠ってた
心から飛び出してみよう

太陽ノック
誘っているよ
空の下は自由だと言ってる
何か始める
いいきっかけだ
熱くなれる季節に
Open the door！

ああ　光り輝いてても
やがて　夏は過ぎ去って行く
そう　君はその時の寂しさ
感じ取って臆病になる

未来とは　今が入り口
見逃せば前に進めない

太陽は味方
いつも変わらず
すべての人　照らしてくれるんだ
不安な雲も
切ない雨も
また昇って微笑む
Grab a chance！

流れ出す汗の分だけ
その夢がかたちになるんだ

太陽ノック
誘っているよ
空の下は自由だと言ってる
情熱ノック
外に出ようよ
眩しいのは晴れ渡る未来だ
何か始める
いいきっかけだ
熱くなれる季節に
Open the door！

秋風が吹いても
Grab a chance！",https://www.uta-net.com/song/190383/
3,今、話したい誰かがいる,秋元康,Akira Sunset;APAZZI,Akira Sunset;APAZZI,2016,それぞれの椅子,other,桜井玲香;若月佑美;生駒里奈;松村沙友理;伊藤万理華;井上小百合;齋藤飛鳥;高山一実;橋本奈々未;生田絵梨花;秋元真夏;星野みなみ;衛藤美彩;西野七瀬;白石麻衣,白石麻衣;西野七瀬,"衛藤美彩,西野七瀬,白石麻衣|齋藤飛鳥,高山一実,橋本奈々未,生田絵梨花,秋元真夏,星野みなみ|桜井玲香,若月佑美,生駒里奈,松村沙友理,伊藤万理華,井上小百合","一人でいるのが
一番楽だった","一人でいるのが
一番楽だった
誰かと一緒にいると
僕は僕じゃない

小さい頃から
ブランコが好きで
シーソーに乗っている時は
ただ相手に合わせた

気づけば君はいつのまにか
僕のすぐ近くにいるのに
僕は僕らしく
そう普通でいられるのは
なぜだろう？

それが恋と知ってしまったなら
こんな自然に話せなくなるよ
だから僕たちは似た者同士
気の合う友達だと思ってる
目の前にはいつもヒントがあり
紛れもない過去の答えがある
あきらめるなら一人でいいけど
夢を見るなら君と一緒がいい
話したい誰かがいるってしあわせだ

林檎を剥く時
母親の指先が
滑って切ってしまいそうで
嫌いと嘘ついた

何も欲しいと言わなければ
永遠に傷つかずに済む
僕は何回か
その瘡蓋(かさぶた)を見て学んだ
望まない

これが恋と知ってしまったんだ
一本のコーラ　二人飲んでから
急に　僕たちはドキドキとして
お互いに異性だと思い出す
今までならきっと逃げてただろう
君のことを失うのが怖い
片想いなら黙っていればいい
両思いなら気づかなければいい
話したい誰かがいるっていいもんだ

僕の部屋　片隅で
漫画読んでる
君とだったら
シーソー乗ってみよう

それが恋と知ってしまったなら
こんな自然に話せなくなるよ
だから僕たちは似た者同士
気の合う友達だと思ってる
目の前にはいつもヒントがあり
紛れもない過去の答えがある
あきらめるなら一人でいいけど
夢を見るなら君と一緒がいい
話したい誰かがいるってしあわせだ",https://www.uta-net.com/song/196367/
4,ハルジオンが咲く頃,秋元康,Akira Sunset;APAZZI,Akira Sunset;APAZZI,2016,それぞれの椅子,other,桜井玲香;若月佑美;松村沙友理;生駒里奈;伊藤万理華;井上小百合;堀未央奈;齋藤飛鳥;高山一実;衛藤美彩;秋元真夏;星野みなみ;橋本奈々未;西野七瀬;深川麻衣;白石麻衣;生田絵梨花,深川麻衣,"橋本奈々未,西野七瀬,深川麻衣,白石麻衣,生田絵梨花|齋藤飛鳥,高山一実,衛藤美彩,秋元真夏,星野みなみ|桜井玲香,若月佑美,松村沙友理,生駒里奈,伊藤万理華,井上小百合,堀未央奈","ハルジオンが
道に咲いたら","ハルジオンが
道に咲いたら
君のことを僕らは思い出すだろう
いつもそばで微笑んでた
日向のような存在
心　癒してくれた
白い花の可憐さ

他の色に紛れながら
話しかけるきっかけもないまま
何も変わらぬスタンス
仲間たちは自由の意味を知った

君はどうしてそんなに
やさしい瞳(め)で見つめるの？
悲しみや怒り　憂鬱なことはないの？
風に吹かれても清々しい表情で
すべてを許すように佇んでる

ハルジオンが
雨に打たれて
それでもまだ青空見上げるように
つらい時も変わらぬまま
君は君の姿勢で
運命　受け入れてた
地に根を張る強さで…

いつの間にか　ふと気づくと
君のことを誰も探してた
まるで母親みたいに
近くにいる気配に安心した

君も季節が過ぎれば
いなくなるとわかってる
限りある命　永遠の花はないさ
次に会えるのはまた新たな夢を見て
今よりキレイな花　咲かせるだろう

ハルジオンが
枯れたとしても
その生き方　僕らに教えてくれる
一度きりの人生なら
自分らしくありたい
愛は与えるものと
君を見てて思った

花の名前なんてそんなに知らないよ
だけど君のことはずっと覚えてる

やっと言える
大好きだよ

ハルジオンが
道に咲いたら
君のことを僕らは思い出すだろう
いつもそばで微笑んでた
日向のような存在
心　癒してくれた
白い花の可憐さ",https://www.uta-net.com/song/204799/
5,きっかけ,秋元康,杉山勝彦,有木竜郎;杉山勝彦,2016,それぞれの椅子,other,秋元真夏;生田絵梨花;生駒里奈;伊藤万理華;井上小百合;衛藤美彩;齋藤飛鳥;桜井玲香;白石麻衣;高山一実;西野七瀬;橋本奈々未;星野みなみ;堀未央奈;松村沙友理;若月佑美;深川麻衣,,"秋元真夏,生田絵梨花,生駒里奈,伊藤万理華,井上小百合,衛藤美彩,齋藤飛鳥,桜井玲香,白石麻衣,高山一実,西野七瀬,橋本奈々未,星野みなみ,堀未央奈,松村沙友理,若月佑美,深川麻衣","交差点の途中で
不安になる","交差点の途中で
不安になる
あの信号　いつまで
青い色なんだろう？

ふいに点滅し始め
急かすのかな
いつの間にか　少し
早歩きになってた

自分の意思
関係ないように
誰も彼もみんな
一斉に走り出す
何に追われ焦るのか？と笑う
客観的に見てる私が
嫌いだ

決心のきっかけは
理屈ではなくて
いつだってこの胸の衝動から始まる
流されてしまうこと
抵抗しながら
生きるとは選択肢
たった一つを
選ぶこと

横断歩道　渡って
いつも思う
こんな風に心に
信号があればいい

進みなさい　それから
止まりなさい
それがルールならば
悩まずに行けるけれど…

誰かの指示
待ち続けたくない
走りたい時に
自分で踏み出せる
強い意思を持った人でいたい
もう一人の明日(あす)の私を
探そう

決心のきっかけは
時間切れじゃなくて
考えたその上で未来を信じること
後悔はしたくない
思ったそのまま
正解はわからない
たった一度の
人生だ

ほら　人ごみの
誰かが走り出す
釣られたみたいにみんなが走り出す
自分のこと
自分で決められず
背中を押すもの
欲しいんだ
きっかけ

決心のきっかけは
理屈ではなくて
いつだってこの胸の衝動から始まる
流されてしまうこと
抵抗しながら
生きるとは選択肢
たった一つを
選ぶこと

決心は自分から
思ったそのまま…
生きよう",https://www.uta-net.com/song/208386/
6,太陽に口説かれて,秋元康,フジノタカフミ,フジノタカフミ,2016,それぞれの椅子,other,秋元真夏;生田絵梨花;生駒里奈;伊藤万理華;井上小百合;衛藤美彩;齋藤飛鳥;桜井玲香;白石麻衣;高山一実;西野七瀬;橋本奈々未;星野みなみ;堀未央奈;松村沙友理;若月佑美;深川麻衣,,"秋元真夏,生田絵梨花,生駒里奈,伊藤万理華,井上小百合,衛藤美彩,齋藤飛鳥,桜井玲香,白石麻衣,高山一実,西野七瀬,橋本奈々未,星野みなみ,堀未央奈,松村沙友理,若月佑美,深川麻衣","Ride on！
遊び慣れた人に","Ride on！

遊び慣れた人に
海に行こうなんて
誘われ躊躇した

仲のいいあの娘(こ)が
腕を引っ張るから
断りきれなくて…

水着にはなりたくない
テキーラは受け付けない
あれもダメ(あれもダメ)
これもダメ(これもダメ)
ごめん　ノーサンキュー

夏くらい羽目を外そうよ
そのガード　固すぎるね
木の陰に隠れていないで
太陽が囁く
アアー
ジリジリッ　ジリジリッ
ジリジリッ　ジリジリッ
ジリジリッ　ジリジリッ
口説かれそうよ

Ride on！

すっかり陽も落ちて
星も輝き始め
そろそろ帰ろうか

いつの間にか　まわり
カップルになっちゃって
雲行き怪しいね

恋なんて始まらない
これ以上近づかない
それは無理(それは無理)
今は無理(今は無理)
だって　早すぎる

夏だからもっと楽しもう
情熱の季節だろう
巻いているパレオ脱ぎ捨てて
夜風まで騒いでる
アアー
クラクラッ　クラクラッ
クラクラッ　クラクラッ
クラクラッ　クラクラッ
気持ちが揺れる

成り行きに流されない
火遊びは得意じゃない
もう少し(もう少し)
あと少し(あと少し)
あなた　知ってから

夏なんていつも無責任
燃え尽きて過ぎ去るだけ
灼けた肌　後で痛くなる
思い出はいらない
アアー

夏くらい羽目を外そうよ
そのガード　固すぎるね
木の陰に隠れていないで
太陽が囁く
アアー
ジリジリッ　ジリジリッ
ジリジリッ　ジリジリッ
ジリジリッ　ジリジリッ
口説かれそうよ

Ride on！
でもでもっ　でもでもっ
口説かれないわ",https://www.uta-net.com/song/208385/
7,欲望のリインカーネーション,秋元康,渡辺未来,渡辺未来,2016,それぞれの椅子,other,川後陽菜;川村真洋;斎藤ちはる;斉藤優里;中田花奈;中元日芽香;能條愛未;樋口日奈;和田まあや,,"川後陽菜,川村真洋,斎藤ちはる,斉藤優里,中田花奈,中元日芽香,能條愛未,樋口日奈,和田まあや","I can't wait'til tonight, baby let's go
You know what I want, gotta give me some more","I can't wait'til tonight, baby let's go
You know what I want, gotta give me some more
Need you right now and I won't let you go, go, go
I can't wait'til tonight, baby let's go, go, go
Open the door, now we're ready to go, go, go
Boy I need your love, gotta give me some more

気づいた時には死んでた
大切な人に振られて…
生きていたってしょうがない
世界を悲観した

有害物質が眠る
化学工場で
横たわるように
希望を廃棄した

欲望が目を覚ます
WOW WOW WOW
復活の声上げる
WOW WOW Love me do !
悲しみは忘れても
WOW WOW WOW
愛しさは覚えてる
I can't forget about you

I can't wait'til tonight, baby let's go
You know what I want, gotta give me some more
Need you right now and I won't let you go, go, go
I can't wait'til tonight, baby let's go, go, go

必要とされない月は
都合よく雲に隠され
真っ暗な空の上で
絶望してるだろう

醜いものはすべて
土深く埋めて
人の目につかぬ
忘却の彼方へ

欲望が息をする
WOW WOW WOW
感情も湧き上がる
WOW WOW Nobody knows...
その記憶消されても
WOW WOW WOW
本能は知っている
Come light the fire in me

心はゾンビのように
死にきれないもの
繋がれた鎖
引きちぎり彷徨う

欲望が目を覚ます
WOW WOW WOW
復活の声上げる
WOW WOW Love me do !
悲しみは忘れても
WOW WOW WOW
愛しさは覚えてる
I can't forget about you

I can't wait'til tonight, baby let's go
You know what I want, gotta give me some more
Need you right now and I won't let you go, go, go
I can't wait'til tonight, baby let's go",https://www.uta-net.com/song/208384/
8,悲しみの忘れ方,秋元康,近藤圭一,久下真音,2016,それぞれの椅子,other,秋元真夏;生田絵梨花;生駒里奈;伊藤万理華;井上小百合;衛藤美彩;齋藤飛鳥;斉藤優里;桜井玲香;白石麻衣;新内眞衣;高山一実;西野七瀬;橋本奈々未;深川麻衣;星野みなみ;松村沙友理;若月佑美,生駒里奈,"秋元真夏,生田絵梨花,生駒里奈,伊藤万理華,井上小百合,衛藤美彩,齋藤飛鳥,斉藤優里,桜井玲香,白石麻衣,新内眞衣,高山一実,西野七瀬,橋本奈々未,深川麻衣,星野みなみ,松村沙友理,若月佑美","爽やかな風が吹いて
木々の枝　揺らしている","爽やかな風が吹いて
木々の枝　揺らしている
木漏れ日のその下を歩きながら想う
どんな道もきっとどこかへ続く

あの頃の私たちは
今いる場所もわからずに
暗くて見えない道　星を探すように
胸の奥の夢を手がかりにしてた

つらいこともいっぱいあった
いくつもの坂　登った

迷ってるのは
私だけじゃないんだ
そばにいつだって誰かいる
いいことひとつ
今日の中に見つけて
悲しみをひとつ
忘れようとして来た

突然に鳴り響いた
雷に逃げ惑って
夕立に濡れながら雲を見上げ想う
どんな雨もやがて晴れ間に変わる

その時のあの彼女は
自分の居場所　失くしてた
みんなとはぐれそうで心配をしたけど
探す声を聞いて道に戻った

ケンカだっていっぱいしたよ
だから仲間になれたんだ

悩んでたのは
私だけじゃないんだ
逃げ出そうとした何回も…
あきらめかけて
今日ちょっと頑張って
明日はそれ以上
頑張るのが希望だ

迷ってるのは
私だけじゃないんだ
そばにいつだって誰かいる
いいことひとつ
今日の中に見つけて
悲しみをひとつ
忘れようとして来た

思い通りに
何も行かないけれど
それでも誰もが前を向く
みんな同じだ
迷い悩み傷つく
悲しくなったら
もっともっと泣こうよ",https://www.uta-net.com/song/196362/
9,空気感,秋元康,DR QUEENBEE,DR QUEENBEE,2016,それぞれの椅子,other,衛藤美彩;白石麻衣;高山一実;橋本奈々未;松村沙友理,,"衛藤美彩,白石麻衣,高山一実,橋本奈々未,松村沙友理","さっきより
君を好きになるよ","さっきより
君を好きになるよ
なぜだろう　もっと…

苦いクレンジングジュースを
飲んでたり
なんかつまらなそうな漫画で
笑っている時

そんなどうでもいいような
日常に惹かれるんだ
ほんのささいなことまで
愛しく思える

そばにいる
時間(とき)が流れて行く
僕たちの日向
君のどこを好きになったかなんて
そう　よくわからない
そばにいる
僕は君を見てる
ただ愛しい想い
言葉なんて何もいらないよ
この場の空気　ほっとする
何となく…

足の裏のツボ刺激して
痛がったり
急にアリアナグランデばかり
爆音で聴いたり

理解できない行動も
新鮮で飽きないんだ
２年付き合っていても
発見があるよ

なぜだろう
胸に積もるように
穏やかになれる
気負い捨てて僕は自分のままで
心地いい関係
なぜだろう
君を好きになるよ
さっきよりも　もっと…
もうMAXで愛しているのに
この場の空気　それ以上
癖になる

そばにいる
時間(とき)が流れて行く
僕たちの日向
君のどこを好きになったかなんて
そう　よくわからない
そばにいる
僕は君を見てる
ただ愛しい想い
言葉なんて何もいらないよ
この場の空気　ほっとする
何となく…

不思議だね",https://www.uta-net.com/song/208383/
